id,address,latitude,longitude
15662,"улица Метро, дом 16",56.387108,43.760838
15663,"улица Метро, дом 17",56.386978,43.759228
15664,"улица Метро, дом 18",56.386902,43.760620
15665,"улица Метро, дом 19",56.386688,43.759407
15666,"улица Метро, дом 20",56.386745,43.760487
15667,"улица Метро, дом 21",56.386398,43.759068
15668,"улица Метро, дом 21А",56.386528,43.759254
15669,"улица Метро, дом 21Б",56.386673,43.758789
15670,"улица Метро, дом 22",56.386234,43.758862
15671,"улица Метро, дом 23",56.386074,43.758636
15672,"улица Метро, дом 24",56.386482,43.760162
15673,"улица Метро, дом 24А",56.386299,43.759911
15674,"улица Метро, дом 25",56.385605,43.758114
15675,"улица Метро, дом 26",56.386055,43.759598
15676,"улица Метро, дом 28",56.385834,43.759335
15677,"улица Метро, дом 30",56.385391,43.758949
15678,"улица Метро, дом 30А",56.385311,43.759373
15679,"улица Метро, дом 32",56.385128,43.758850
15680,"улица Метро, дом 34",56.384819,43.758690
15681,"улица Метро, дом 34А",56.384594,43.758537
15682,"улица Метро, дом 36",56.384392,43.758663
15683,"улица Метро, дом 38",56.384045,43.758331
15684,"улица Метро, дом 38А",56.384174,43.758591
15685,"улица Метро, дом 40",56.383842,43.758339
15686,"улица Метро, дом 42",56.383698,43.759048
15687,"Костичевская улица, дом 1",56.339993,43.617825
15688,"Костичевская улица, дом 2",56.339737,43.617706
15689,"Костичевская улица, дом 3",56.340088,43.618275
15690,"Костичевская улица, дом 4",56.339752,43.618130
15691,"Костичевская улица, дом 5",56.340000,43.618561
15692,"Костичевская улица, дом 6",56.339752,43.618614
15693,"Костичевская улица, дом 7",56.340027,43.619324
15694,"Костичевская улица, дом 8",56.339760,43.618912
15695,"Костичевская улица, дом 9",56.340000,43.619522
15696,"Костичевская улица, дом 10",56.339756,43.619171
15697,"Костичевская улица, дом 11",56.340057,43.619675
15698,"Костичевская улица, дом 12",56.339767,43.619522
15699,"Костичевская улица, дом 13",56.340031,43.620079
15700,"Костичевская улица, дом 14",56.339748,43.619865
15701,"Костичевская улица, дом 15",56.340019,43.620529
15702,"Костичевская улица, дом 17",56.340034,43.620895
15703,"Костичевская улица, дом 22",56.339020,43.621166
15704,"Костичевская улица, дом 23",56.339737,43.621769
15705,"Костичевская улица, дом 24",56.338528,43.621227
15706,"Костичевская улица, дом 25",56.339523,43.621696
15707,"Костичевская улица, дом 26",56.338097,43.621239
15708,"Костичевская улица, дом 27",56.339207,43.621670
15709,"Костичевская улица, дом 28",56.337921,43.621212
15710,"Костичевская улица, дом 29",56.339046,43.621750
15711,"Костичевская улица, дом 30",56.337685,43.621212
15712,"Костичевская улица, дом 31",56.338593,43.621716
15713,"Костичевская улица, дом 32",56.337532,43.621220
15714,"Костичевская улица, дом 34",56.337276,43.621227
15715,"Костичевская улица, дом 35",56.338264,43.621696
15716,"Костичевская улица, дом 36",56.337147,43.621258
15717,"Костичевская улица, дом 37",56.338081,43.621677
15718,"Костичевская улица, дом 38",56.336983,43.621239
15719,"Костичевская улица, дом 39",56.337906,43.621716
15720,"Костичевская улица, дом 40",56.336708,43.621185
15721,"Костичевская улица, дом 41",56.337696,43.621716
15722,"Костичевская улица, дом 43",56.337532,43.621696
15723,"Костичевская улица, дом 45",56.337318,43.621696
15724,"Костичевская улица, дом 47",56.337109,43.621704
15725,"Костичевская улица, дом 49",56.336952,43.621769
15726,"Костичевская улица, дом 51",56.336704,43.621696
15727,"Костичевская улица, дом 53",56.336464,43.621689
15728,"Костичевская улица, дом 55",56.336239,43.621689
15729,"Костичевская улица, дом 57",56.335758,43.621731
15730,"Майская улица, дом 1",56.339012,43.828972
15731,"Майская улица, дом 3",56.338654,43.828999
15732,"Майская улица, дом 4",56.338696,43.829556
15733,"Майская улица, дом 5",56.338352,43.828999
15734,"Майская улица, дом 6",56.338348,43.829567
15735,"Майская улица, дом 7",56.338165,43.829010
15736,"Майская улица, дом 8",56.337990,43.829601
15737,"Майская улица, дом 9",56.337723,43.829037
15738,"Майская улица, дом 10",56.337730,43.829628
15739,"Майская улица, дом 11",56.337353,43.829071
15740,"Майская улица, дом 12",56.337502,43.829628
15741,"Майская улица, дом 13",56.337055,43.829090
15742,"Майская улица, дом 14",56.337101,43.829620
15743,"Майская улица, дом 14А",56.337246,43.829594
15744,"Майская улица, дом 15",56.336807,43.829090
15745,"Майская улица, дом 15А",56.336693,43.829071
15746,"Майская улица, дом 16",56.336853,43.829674
15747,"Майская улица, дом 17",56.336536,43.829090
15748,"Майская улица, дом 18",56.336613,43.829700
15749,"Майская улица, дом 19",56.336273,43.829136
15750,"Майская улица, дом 19А",56.336155,43.829189
15751,"Майская улица, дом 20",56.336285,43.829720
15752,"Майская улица, дом 21",56.336014,43.829144
15753,"Майская улица, дом 22",56.335945,43.829765
15754,"Майская улица, дом 23",56.335560,43.829208
15755,"Майская улица, дом 24",56.335571,43.829792
15756,"Майская улица, дом 25",56.335251,43.829224
15757,"Майская улица, дом 26",56.335247,43.829807
15758,"Майская улица, дом 27",56.334782,43.829197
15759,"Майская улица, дом 28",56.334702,43.829865
15760,"Майская улица, дом 29",56.334511,43.829082
15761,"Майская улица, дом 30",56.334389,43.829979
15762,"Майская улица, дом 31",56.334358,43.829342
15763,"Майская улица, дом 32",56.334164,43.829979
15764,"Майская улица, дом 33",56.334042,43.829407
15765,"Майская улица, дом 34",56.333988,43.829971
15766,"Майская улица, дом 35",56.333717,43.829414
15767,"Майская улица, дом 36",56.333794,43.830078
15768,"Майская улица, дом 36А",56.333458,43.830112
15769,"Майская улица, дом 37",56.333408,43.829441
15770,"Майская улица, дом 38",56.333111,43.830151
15771,"Майская улица, дом 39",56.333080,43.829449
15772,"Майская улица, дом 40",56.332874,43.830139
15773,"Майская улица, дом 41",56.332802,43.829456
15774,"Майская улица, дом 42",56.332676,43.830170
15775,"Майская улица, дом 43",56.332451,43.829475
15776,"Майская улица, дом 44",56.332401,43.830212
15777,"Майская улица, дом 45",56.332111,43.829514
15778,"Майская улица, дом 46",56.332138,43.830212
15779,"Майская улица, дом 47",56.331932,43.829540
15780,"Майская улица, дом 48",56.331882,43.830238
15781,"Майская улица, дом 50",56.331490,43.830231
15782,"Майская улица, дом 51",56.331657,43.829529
15783,"Майская улица, дом 52",56.331173,43.830097
15784,"Майская улица, дом 52А",56.330990,43.830078
15785,"Майская улица, дом 53",56.331059,43.829502
15786,"Майская улица, дом 54",56.330826,43.830170
